Unnamed: 0,p,ratio,n,beta,rho,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
34,0.35,1.3333333333333333,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,DM,4.543417923437079,-0.4590513676261176,0.210728158119409,-0.0917649546487377
35,0.35,2.0,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,Reg,5.156782732752899,0.1543134416897027,0.0238126382861212,0.0308474540694093
36,0.35,2.0,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,VIM,5.168336443482103,0.1658671524189063,0.0275119122515567,0.0331570555995664
37,0.35,2.0,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,SNIPE(1),4.695161901775379,-0.3073073892878168,0.0944378315108938,-0.0614311395847676
38,0.35,2.0,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,Lin's,5.001881134475026,-0.0005881565881704,3.459281722083198e-07,-0.0001175732531174
39,0.35,2.0,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,DM,4.543417923437079,-0.4590513676261176,0.210728158119409,-0.0917649546487377
40,0.35,3.0,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,Reg,5.156782732752899,0.1543134416897027,0.0238126382861212,0.0308474540694093
41,0.35,3.0,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,VIM,5.168336443482103,0.1658671524189063,0.0275119122515567,0.0331570555995664
42,0.35,3.0,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,SNIPE(1),4.695161901775379,-0.3073073892878168,0.0944378315108938,-0.0614311395847676
43,0.35,3.0,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,Lin's,5.001881134475026,-0.0005881565881704,3.459281722083198e-07,-0.0001175732531174
44,0.35,3.0,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,DM,4.543417923437079,-0.4590513676261176,0.210728158119409,-0.0917649546487377
45,0.35,4.0,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,Reg,5.156782732752899,0.1543134416897027,0.0238126382861212,0.0308474540694093
46,0.35,4.0,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,VIM,5.168336443482103,0.1658671524189063,0.0275119122515567,0.0331570555995664
47,0.35,4.0,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,SNIPE(1),4.695161901775379,-0.3073073892878168,0.0944378315108938,-0.0614311395847676
48,0.35,4.0,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,Lin's,5.001881134475026,-0.0005881565881704,3.459281722083198e-07,-0.0001175732531174
49,0.35,4.0,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,DM,4.543417923437079,-0.4590513676261176,0.210728158119409,-0.0917649546487377
0,0.35,0.01,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,Reg,5.078281606883618,0.0758123158204213,0.0057475072300553,0.0151549787533645
1,0.35,0.01,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,VIM,5.078286906299103,0.0758176152359064,0.0057483107800599,0.0151560381132879
2,0.35,0.01,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,SNIPE(1),4.895786707219524,-0.1066825838436722,0.0113811736955621,-0.02132598475602
3,0.35,0.01,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,Lin's,5.024832411673888,0.0223631206106915,0.0005001091634483,0.0044704163702999
4,0.35,0.01,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,DM,4.8421158402513,-0.160353450811896,0.0257132291872831,-0.0320548596067074
5,0.35,0.1,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,Reg,5.078281606883618,0.0758123158204213,0.0057475072300553,0.0151549787533645
6,0.35,0.1,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,VIM,5.078286906299103,0.0758176152359064,0.0057483107800599,0.0151560381132879
7,0.35,0.1,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,SNIPE(1),4.895786707219524,-0.1066825838436722,0.0113811736955621,-0.02132598475602
8,0.35,0.1,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,Lin's,5.024832411673888,0.0223631206106915,0.0005001091634483,0.0044704163702999
9,0.35,0.1,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,DM,4.8421158402513,-0.160353450811896,0.0257132291872831,-0.0320548596067074
10,0.35,0.25,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,Reg,5.078281606883618,0.0758123158204213,0.0057475072300553,0.0151549787533645
11,0.35,0.25,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,VIM,5.078286906299103,0.0758176152359064,0.0057483107800599,0.0151560381132879
12,0.35,0.25,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,SNIPE(1),4.895786707219524,-0.1066825838436722,0.0113811736955621,-0.02132598475602
13,0.35,0.25,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,Lin's,5.024832411673888,0.0223631206106915,0.0005001091634483,0.0044704163702999
14,0.35,0.25,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,DM,4.8421158402513,-0.160353450811896,0.0257132291872831,-0.0320548596067074
15,0.35,0.5,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,Reg,5.078281606883618,0.0758123158204213,0.0057475072300553,0.0151549787533645
16,0.35,0.5,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,VIM,5.078286906299103,0.0758176152359064,0.0057483107800599,0.0151560381132879
17,0.35,0.5,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,SNIPE(1),4.895786707219524,-0.1066825838436722,0.0113811736955621,-0.02132598475602
18,0.35,0.5,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,Lin's,5.024832411673888,0.0223631206106915,0.0005001091634483,0.0044704163702999
