Unnamed: 0,p,ratio,n,beta,rho,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
5,0.35,2,6000,1,1,6000-0,4.978827140863659,5,Bernoulli,VIM,4.645574965706404,-0.3332521751572557,0.1110570122470422,-0.066933871317221
6,0.35,2,6000,1,1,6000-0,4.978827140863659,5,Bernoulli,SNIPE(1),4.817973755671081,-0.1608533851925786,0.025873811527912,-0.0323074854060259
7,0.35,2,6000,1,1,6000-0,4.978827140863659,5,Bernoulli,Lin's,4.638102912703449,-0.3407242281602105,0.1160929996553712,-0.0684346370179677
8,0.35,2,7000,1,1,7000-0,4.967981977378511,5,Bernoulli,Reg,4.804805387988239,-0.1631765893902725,0.0266265993250416,-0.0328456484208859
9,0.35,2,7000,1,1,7000-0,4.967981977378511,5,Bernoulli,VIM,4.813050706701707,-0.154931270676804,0.0240036986335291,-0.0311859566685782
10,0.35,2,7000,1,1,7000-0,4.967981977378511,5,Bernoulli,SNIPE(1),5.015872323380949,0.0478903460024371,0.0022934852402331,0.0096397986587921
11,0.35,2,7000,1,1,7000-0,4.967981977378511,5,Bernoulli,Lin's,4.807072447560503,-0.1609095298180083,0.0258918767862525,-0.0323893143233415
12,0.35,2,8000,1,1,8000-0,4.98197865243568,5,Bernoulli,Reg,4.806683781639068,-0.1752948707966117,0.0307282917276008,-0.0351857932411875
13,0.35,2,8000,1,1,8000-0,4.98197865243568,5,Bernoulli,VIM,4.814137758738081,-0.1678408936975985,0.0281705655972085,-0.0336896051562849
14,0.35,2,8000,1,1,8000-0,4.98197865243568,5,Bernoulli,SNIPE(1),4.967174587151046,-0.0148040652846335,0.0002191603489516,-0.0029715232275023
15,0.35,2,8000,1,1,8000-0,4.98197865243568,5,Bernoulli,Lin's,4.809649949189076,-0.1723287032466034,0.0296971819626559,-0.0345904138233013
16,0.35,2,9000,1,1,9000-0,5.071378466486561,5,Bernoulli,Reg,5.024781863844379,-0.0465966026421815,0.0021712433777933,-0.0091881532703796
17,0.35,2,9000,1,1,9000-0,5.071378466486561,5,Bernoulli,VIM,5.03120453080065,-0.0401739356859103,0.0016139451084956,-0.007921699386349
18,0.35,2,9000,1,1,9000-0,5.071378466486561,5,Bernoulli,SNIPE(1),5.307896497209085,0.2365180307225243,0.0559407788568609,0.0466378189451877
19,0.35,2,9000,1,1,9000-0,5.071378466486561,5,Bernoulli,Lin's,5.029455185265822,-0.0419232812207388,0.0017575615083131,-0.0082666441674157
20,0.35,2,10000,1,1,10000-0,5.002469291063196,5,Bernoulli,Reg,4.922766744917302,-0.079702546145894,0.0063524958621383,-0.0159326407636886
21,0.35,2,10000,1,1,10000-0,5.002469291063196,5,Bernoulli,VIM,4.929982961304518,-0.0724863297586786,0.0052542680018839,-0.0144901098919635
22,0.35,2,10000,1,1,10000-0,5.002469291063196,5,Bernoulli,SNIPE(1),5.300513531973189,0.2980442409099924,0.0888303695396135,0.0595794243939572
23,0.35,2,10000,1,1,10000-0,5.002469291063196,5,Bernoulli,Lin's,4.92860972854843,-0.073859562514766,0.0054552349748726,-0.0147646208736782
0,0.35,2,5000,1,1,5000-0,5.004068224950669,6,Bernoulli,Reg,4.829376650526597,-0.174691574424072,0.030517146174761,-0.0349099106109397
