Unnamed: 0,p,ratio,n,beta,pct,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
21,0.35,2,9000,1,1,9000-0,16.871115376475643,5,Bernoulli,VIM,12.579513891150256,-4.291601485325387,18.41784330884707,-0.2543756823161444
22,0.35,2,9000,1,1,9000-0,16.871115376475643,5,Bernoulli,SNIPE(1),38.41168100573438,21.540565629258737,463.9959676284028,1.2767718759895377
23,0.35,2,9000,1,1,9000-0,16.871115376475643,5,Bernoulli,Lin's,5.08079816227076,-11.790317214204885,139.011580011576,-0.698846338911581
24,0.35,2,9000,1,1,9000-0,16.871115376475643,5,Bernoulli,DM,5.859727408190327,-11.011387968285316,121.25066498809862,-0.6526769405915581
25,0.35,2,10000,1,1,10000-0,15.749510423382024,5,Bernoulli,Reg,17.75696588043344,2.007455457051416,4.029877412045508,0.1274614513776319
26,0.35,2,10000,1,1,10000-0,15.749510423382024,5,Bernoulli,VIM,12.296409536519402,-3.4531008868626234,11.923905734851436,-0.2192513160114541
27,0.35,2,10000,1,1,10000-0,15.749510423382024,5,Bernoulli,SNIPE(1),44.71798470820315,28.96847428482112,839.1725023903425,1.8393253825727796
28,0.35,2,10000,1,1,10000-0,15.749510423382024,5,Bernoulli,Lin's,5.458211059342084,-10.291299364039942,105.9108426002889,-0.6534361441966654
29,0.35,2,10000,1,1,10000-0,15.749510423382024,5,Bernoulli,DM,6.573499017900918,-9.176011405481107,84.19918531351937,-0.5826220091170723
0,0.35,2,5000,1,1,5000-0,14.53967409645214,6,Bernoulli,Reg,11.811494984468078,-2.728179111984062,7.442961267066145,-0.1876368819470149
1,0.35,2,5000,1,1,5000-0,14.53967409645214,6,Bernoulli,VIM,12.677715205175854,-1.861958891276286,3.4668909128028167,-0.1280605657956685
2,0.35,2,5000,1,1,5000-0,14.53967409645214,6,Bernoulli,SNIPE(1),8.556513757329233,-5.983160339122907,35.79820764365334,-0.4115058081379467
3,0.35,2,5000,1,1,5000-0,14.53967409645214,6,Bernoulli,Lin's,5.334176042100436,-9.205498054351704,84.74119442867301,-0.6331296006557643
4,0.35,2,5000,1,1,5000-0,14.53967409645214,6,Bernoulli,DM,5.045272325547831,-9.49440177090431,90.14366498735087,-0.6529996276340926
5,0.35,2,6000,1,1,6000-0,14.780512241414064,6,Bernoulli,Reg,15.48676866981573,0.7062564284016659,0.4987981426586774,0.0477829466845391
6,0.35,2,6000,1,1,6000-0,14.780512241414064,6,Bernoulli,VIM,17.44122261375499,2.660710372340928,7.079379685482598,0.1800147605768212
7,0.35,2,6000,1,1,6000-0,14.780512241414064,6,Bernoulli,SNIPE(1),6.830240599565673,-7.95027164184839,63.2068191791787,-0.537888776247702
8,0.35,2,6000,1,1,6000-0,14.780512241414064,6,Bernoulli,Lin's,4.775303563273229,-10.005208678140836,100.10420069314468,-0.6769189399340891
9,0.35,2,6000,1,1,6000-0,14.780512241414064,6,Bernoulli,DM,4.298930551234872,-10.481581690179192,109.8635547278997,-0.709148743898771
10,0.35,2,7000,1,1,7000-0,15.667267614735366,6,Bernoulli,Reg,7.996564308493088,-7.670703306242277,58.8396892123962,-0.4896005796842222
11,0.35,2,7000,1,1,7000-0,15.667267614735366,6,Bernoulli,VIM,9.34595807768525,-6.321309537050116,39.95895426320075,-0.4034723662411181
12,0.35,2,7000,1,1,7000-0,15.667267614735366,6,Bernoulli,SNIPE(1),0.4374893338626352,-15.229778280872733,231.9461464845428,-0.9720762200135544
13,0.35,2,7000,1,1,7000-0,15.667267614735366,6,Bernoulli,Lin's,4.8345125528576585,-10.832755061877709,117.34858223063708,-0.6914259287745422
14,0.35,2,7000,1,1,7000-0,15.667267614735366,6,Bernoulli,DM,4.590489163877082,-11.076778450858283,122.69502084939845,-0.7070012923274739
15,0.35,2,8000,1,1,8000-0,13.12219122475102,6,Bernoulli,Reg,8.879958426008718,-4.2422327987423,17.99653911872493,-0.3232869210700587
16,0.35,2,8000,1,1,8000-0,13.12219122475102,6,Bernoulli,VIM,11.490079537511058,-1.632111687239961,2.663788559625272,-0.1243779837746518
17,0.35,2,8000,1,1,8000-0,13.12219122475102,6,Bernoulli,SNIPE(1),-1.7381278056434402,-14.86031903039446,220.8290816851037,-1.1324571312727856
18,0.35,2,8000,1,1,8000-0,13.12219122475102,6,Bernoulli,Lin's,4.783776607663309,-8.338414617087711,69.529158326462,-0.6354437665380025
19,0.35,2,8000,1,1,8000-0,13.12219122475102,6,Bernoulli,DM,4.421523447367909,-8.70066777738311,75.70161977239275,-0.6630499150913111
20,0.35,2,9000,1,1,9000-0,16.871115376475643,6,Bernoulli,Reg,15.210033699223874,-1.6610816772517687,2.759192338501549,-0.09845713458684
21,0.35,2,9000,1,1,9000-0,16.871115376475643,6,Bernoulli,VIM,15.861800190870664,-1.0093151856049791,1.018717143892814,-0.0598250419775046
22,0.35,2,9000,1,1,9000-0,16.871115376475643,6,Bernoulli,SNIPE(1),12.356786868341144,-4.514328508134499,20.37916187935585,-0.2675773597298187
23,0.35,2,9000,1,1,9000-0,16.871115376475643,6,Bernoulli,Lin's,4.9103138344658674,-11.960801542009776,143.06077352734343,-0.7089514400860184
24,0.35,2,9000,1,1,9000-0,16.871115376475643,6,Bernoulli,DM,4.889937848308049,-11.981177528167594,143.54861496146813,-0.7101591839549406
25,0.35,2,10000,1,1,10000-0,15.749510423382024,6,Bernoulli,Reg,11.764083802464592,-3.9854266209174334,15.88362535071735,-0.2530508259482525
26,0.35,2,10000,1,1,10000-0,15.749510423382024,6,Bernoulli,VIM,11.447899508721322,-4.301610914660703,18.503856461128088,-0.2731266432431098
