Unnamed: 0,p,ratio,n,beta,rho,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
18,0.35,2,10000,1,0.6,10000-0,15.248341408997732,3,Bernoulli,Lin's,4.510008400055646,-10.738333008942083,115.31179581093518,-0.70422957624792
19,0.35,2,10000,1,0.6,10000-0,15.248341408997732,3,Bernoulli,DM,3.8596516950910926,-11.38868971390664,129.7022533996429,-0.7468805562804627
20,0.35,2,10000,1,0.8,10000-0,15.172090223369102,3,Bernoulli,Reg,17.679628193135894,2.5075379697667923,6.287746669822167,0.1652730726518162
21,0.35,2,10000,1,0.8,10000-0,15.172090223369102,3,Bernoulli,VIM,17.715080355724673,2.5429901323555715,6.466798813257807,0.1676097422910577
22,0.35,2,10000,1,0.8,10000-0,15.172090223369102,3,Bernoulli,SNIPE(1),17.20388736036042,2.031797136991317,4.128199605886112,0.1339167581446228
23,0.35,2,10000,1,0.8,10000-0,15.172090223369102,3,Bernoulli,Lin's,4.500176810085559,-10.671913413283542,113.8897359006212,-0.7033911119804656
24,0.35,2,10000,1,0.8,10000-0,15.172090223369102,3,Bernoulli,DM,3.6315887820719386,-11.540501441297163,133.1831735165819,-0.7606401801856995
25,0.35,2,10000,1,1.0,10000-0,14.971245979209506,3,Bernoulli,Reg,17.859430516829466,2.88818453761996,8.341609923347022,0.1929154421502904
26,0.35,2,10000,1,1.0,10000-0,14.971245979209506,3,Bernoulli,VIM,17.87876671976598,2.9075207405564747,8.453676856766071,0.1942069981746431
27,0.35,2,10000,1,1.0,10000-0,14.971245979209506,3,Bernoulli,SNIPE(1),17.277146111679237,2.3059001324697306,5.317175420923921,0.1540219254744677
28,0.35,2,10000,1,1.0,10000-0,14.971245979209506,3,Bernoulli,Lin's,4.621593457164293,-10.349652522045211,107.11530732707683,-0.6913020156383592
29,0.35,2,10000,1,1.0,10000-0,14.971245979209506,3,Bernoulli,DM,3.532609235789246,-11.43863674342026,130.8424105479241,-0.7640403984614933
0,0.35,2,10000,1,0.0,10000-0,15.355574144668903,4,Bernoulli,Reg,13.052921242837469,-2.3026529018314346,5.302210386312726,-0.149955506719419
1,0.35,2,10000,1,0.0,10000-0,15.355574144668903,4,Bernoulli,VIM,13.058778398429972,-2.2967957462389315,5.27527069994125,-0.1495740715781914
2,0.35,2,10000,1,0.0,10000-0,15.355574144668903,4,Bernoulli,SNIPE(1),13.171227652908373,-2.18434649176053,4.771369596066538,-0.1422510465047563
3,0.35,2,10000,1,0.0,10000-0,15.355574144668903,4,Bernoulli,Lin's,3.826868002607536,-11.528706142061369,132.9110653100035,-0.7507831379957788
4,0.35,2,10000,1,0.0,10000-0,15.355574144668903,4,Bernoulli,DM,3.810449614113384,-11.54512453055552,133.2899004260348,-0.7518523515816383
5,0.35,2,10000,1,0.2,10000-0,15.333983052695933,4,Bernoulli,Reg,12.868538108614905,-2.46544494408103,6.078418772294713,-0.1607830747959232
6,0.35,2,10000,1,0.2,10000-0,15.333983052695933,4,Bernoulli,VIM,12.87834849870521,-2.4556345539907234,6.030141062753219,-0.1601432938559944
7,0.35,2,10000,1,0.2,10000-0,15.333983052695933,4,Bernoulli,SNIPE(1),12.6734714834817,-2.6605115692142327,7.078321809922779,-0.1735042721823327
8,0.35,2,10000,1,0.2,10000-0,15.333983052695933,4,Bernoulli,Lin's,3.805968904089328,-11.528014148606603,132.89511021047406,-0.7517951538742451
9,0.35,2,10000,1,0.2,10000-0,15.333983052695933,4,Bernoulli,DM,3.704913680806637,-11.629069371889296,135.2352544562137,-0.7583854326645247
10,0.35,2,10000,1,0.4,10000-0,15.299216480323178,4,Bernoulli,Reg,12.794222559020223,-2.504993921302953,6.274994545764744,-0.163733477758466
11,0.35,2,10000,1,0.4,10000-0,15.299216480323178,4,Bernoulli,VIM,12.80644755731464,-2.492768923008537,6.213896903517141,-0.1629344173418664
12,0.35,2,10000,1,0.4,10000-0,15.299216480323178,4,Bernoulli,SNIPE(1),12.282442767278091,-3.016773713045085,9.100923635719829,-0.1971848504088465
13,0.35,2,10000,1,0.4,10000-0,15.299216480323178,4,Bernoulli,Lin's,3.8380939714293967,-11.461122508893782,131.3573291638717,-0.7491313377802259
14,0.35,2,10000,1,0.4,10000-0,15.299216480323178,4,Bernoulli,DM,3.653209877977625,-11.646006602345553,135.6294697818762,-0.7612158843117137
15,0.35,2,10000,1,0.6,10000-0,15.248341408997732,4,Bernoulli,Reg,12.853840742746254,-2.394500666251478,5.733633440678771,-0.1570335161067768
16,0.35,2,10000,1,0.6,10000-0,15.248341408997732,4,Bernoulli,VIM,12.86661571980874,-2.3817256891889915,5.672617258542776,-0.1561957215742549
17,0.35,2,10000,1,0.6,10000-0,15.248341408997732,4,Bernoulli,SNIPE(1),12.02054793512291,-3.227793473874822,10.418650709988892,-0.2116816109567279
18,0.35,2,10000,1,0.6,10000-0,15.248341408997732,4,Bernoulli,Lin's,3.934909776879377,-11.313431632118355,127.9937352946162,-0.7419450633130849
19,0.35,2,10000,1,0.6,10000-0,15.248341408997732,4,Bernoulli,DM,3.66699426180972,-11.581347147188012,134.12760174367992,-0.759515204739192
20,0.35,2,10000,1,0.8,10000-0,15.172090223369102,4,Bernoulli,Reg,13.12106814340029,-2.051022079968812,4.206691572519591,-0.1351838836820048
21,0.35,2,10000,1,0.8,10000-0,15.172090223369102,4,Bernoulli,VIM,13.131492477081215,-2.0405977462878866,4.164039162155202,-0.1344968106731145
22,0.35,2,10000,1,0.8,10000-0,15.172090223369102,4,Bernoulli,SNIPE(1),11.9568056307336,-3.2152845926355003,10.338055011639234,-0.2119210039815804
23,0.35,2,10000,1,0.8,10000-0,15.172090223369102,4,Bernoulli,Lin's,4.132642663620341,-11.039447559748762,121.8694024244429,-0.7276154700652282
24,0.35,2,10000,1,0.8,10000-0,15.172090223369102,4,Bernoulli,DM,3.782437352541812,-11.389652870827293,129.72419251794437,-0.7506976760053905
25,0.35,2,10000,1,1.0,10000-0,14.971245979209506,4,Bernoulli,Reg,14.409447661885803,-0.5617983173237029,0.315617349347744,-0.0375251544262828
26,0.35,2,10000,1,1.0,10000-0,14.971245979209506,4,Bernoulli,VIM,14.403108339333007,-0.5681376398764986,0.3227803778444379,-0.0379485876235998
27,0.35,2,10000,1,1.0,10000-0,14.971245979209506,4,Bernoulli,SNIPE(1),12.874484895933913,-2.0967610832755934,4.39640704033904,-0.1400525438021227
28,0.35,2,10000,1,1.0,10000-0,14.971245979209506,4,Bernoulli,Lin's,4.825616632043038,-10.14562934716647,102.93379485008552,-0.6776743472958533
29,0.35,2,10000,1,1.0,10000-0,14.971245979209506,4,Bernoulli,DM,4.3985177516675735,-10.572728227541932,111.782582173462,-0.7062022921956014
0,0.35,2,10000,1,0.0,10000-0,15.355574144668903,5,Bernoulli,Reg,13.692475061809574,-1.663099082859329,2.7658985594075416,-0.1083058873078163
1,0.35,2,10000,1,0.0,10000-0,15.355574144668903,5,Bernoulli,VIM,13.700307798734922,-1.6552663459339811,2.739906675981634,-0.1077957965191846
2,0.35,2,10000,1,0.0,10000-0,15.355574144668903,5,Bernoulli,SNIPE(1),13.72004421251772,-1.6355299321511847,2.674958158962459,-0.1065105034004217
3,0.35,2,10000,1,0.0,10000-0,15.355574144668903,5,Bernoulli,Lin's,6.075931368938534,-9.27964277573037,86.11177004516485,-0.604317538914821
4,0.35,2,10000,1,0.0,10000-0,15.355574144668903,5,Bernoulli,DM,6.086385443778251,-9.269188700890652,85.91785917271893,-0.603636738917294
5,0.35,2,10000,1,0.2,10000-0,15.333983052695933,5,Bernoulli,Reg,14.015750182305306,-1.3182328703906272,1.7377379005783122,-0.0859680662134854
6,0.35,2,10000,1,0.2,10000-0,15.333983052695933,5,Bernoulli,VIM,14.024084861311064,-1.3098981913848675,1.715833271793347,-0.0854245232229188
7,0.35,2,10000,1,0.2,10000-0,15.333983052695933,5,Bernoulli,SNIPE(1),14.733543248898805,-0.6004398037971281,0.3605279579839337,-0.0391574584198827
8,0.35,2,10000,1,0.2,10000-0,15.333983052695933,5,Bernoulli,Lin's,6.013631552250072,-9.32035150044586,86.86895209186342,-0.6078232556026734
9,0.35,2,10000,1,0.2,10000-0,15.333983052695933,5,Bernoulli,DM,6.196655746711668,-9.137327305984265,83.49075029668566,-0.5958874008523044
10,0.35,2,10000,1,0.4,10000-0,15.299216480323178,5,Bernoulli,Reg,14.327241450420388,-0.97197502990279,0.9447354587545296,-0.0635310331841424
11,0.35,2,10000,1,0.4,10000-0,15.299216480323178,5,Bernoulli,VIM,14.337297153013042,-0.9619193273101364,0.9252887922527852,-0.0628737640615316
12,0.35,2,10000,1,0.4,10000-0,15.299216480323178,5,Bernoulli,SNIPE(1),15.736148334121768,0.4369318537985887,0.1909094448638712,0.0285591000271511
13,0.35,2,10000,1,0.4,10000-0,15.299216480323178,5,Bernoulli,Lin's,5.904429316236621,-9.394787164086557,88.26202585848553,-0.6140698235213221
14,0.35,2,10000,1,0.4,10000-0,15.299216480323178,5,Bernoulli,DM,6.259375625622523,-9.039840854700657,81.71872267831507,-0.5908695302355574
15,0.35,2,10000,1,0.6,10000-0,15.248341408997732,5,Bernoulli,Reg,14.625760888785532,-0.6225805202121997,0.3876065041476931,-0.0408293927525014
16,0.35,2,10000,1,0.6,10000-0,15.248341408997732,5,Bernoulli,VIM,14.639022166179444,-0.6093192428182874,0.3712699396686511,-0.0399597062050788
17,0.35,2,10000,1,0.6,10000-0,15.248341408997732,5,Bernoulli,SNIPE(1),16.72846611338148,1.4801247043837478,2.1907691405270766,0.0970679147772987
18,0.35,2,10000,1,0.6,10000-0,15.248341408997732,5,Bernoulli,Lin's,5.7376455027404125,-9.510695906257318,90.45333662129973,-0.6237200264053147
19,0.35,2,10000,1,0.6,10000-0,15.248341408997732,5,Bernoulli,DM,6.264105180165404,-8.984236228832327,80.7165006154633,-0.5891943253271411
20,0.35,2,10000,1,0.8,10000-0,15.172090223369102,5,Bernoulli,Reg,14.90713525733818,-0.2649549660309223,0.0702011340244471,-0.0174633133688343
21,0.35,2,10000,1,0.8,10000-0,15.172090223369102,5,Bernoulli,VIM,14.925913400718326,-0.2461768226507761,0.0606030280104316,-0.0162256366147623
22,0.35,2,10000,1,0.8,10000-0,15.172090223369102,5,Bernoulli,SNIPE(1),17.71212864584043,2.540038422471328,6.451795187630633,0.1674151936269786
23,0.35,2,10000,1,0.8,10000-0,15.172090223369102,5,Bernoulli,Lin's,5.480250665044893,-9.691839558324208,93.931754024298,-0.6387939575653305
